                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.79273,                0.58669,                0.96049,                0.94467,                0.93343,                0.96339,                0.68846,                 1.0323,                0.56883,                 1.0852,             0.00010235,             0.00010235,             0.00010235
                    153,                0.78983,                 0.5855,                0.95793,                0.94187,                0.94527,                0.96657,                0.69156,                  1.029,                0.56882,                 1.0808,             0.00010167,             0.00010167,             0.00010167
                    154,                0.78149,                0.58119,                0.95842,                0.93777,                0.94333,                0.96418,                0.68981,                 1.0304,                0.56492,                 1.0847,               0.000101,               0.000101,               0.000101
                    155,                 0.7924,                0.58406,                0.95564,                0.95131,                0.93944,                 0.9635,                0.69068,                 1.0318,                0.56119,                 1.0806,             0.00010033,             0.00010033,             0.00010033
                    156,                0.78647,                0.57709,                0.95904,                0.94778,                0.93736,                0.96422,                0.69414,                 1.0295,                0.56352,                 1.0825,             9.9654e-05,             9.9654e-05,             9.9654e-05
                    157,                0.78251,                0.57394,                0.95593,                0.94226,                0.93929,                0.96529,                0.69376,                 1.0254,                0.56023,                 1.0812,             9.8981e-05,             9.8981e-05,             9.8981e-05
                    158,                0.78804,                0.58025,                0.95669,                0.95153,                0.93917,                0.96698,                0.69202,                 1.0242,                0.56118,                 1.0824,             9.8308e-05,             9.8308e-05,             9.8308e-05
                    159,                0.78192,                0.58003,                0.95904,                0.94662,                0.93942,                0.96715,                0.69358,                 1.0267,                0.55989,                  1.077,             9.7634e-05,             9.7634e-05,             9.7634e-05
                    160,                0.78038,                0.57341,                0.95855,                  0.948,                0.93449,                0.96419,                0.69506,                 1.0257,                 0.5619,                 1.0751,             9.6961e-05,             9.6961e-05,             9.6961e-05
                    161,                 0.7809,                  0.578,                0.95741,                0.94127,                 0.9416,                0.96586,                0.69513,                 1.0203,                0.56069,                 1.0716,             9.6288e-05,             9.6288e-05,             9.6288e-05
                    162,                 0.7872,                0.57906,                 0.9563,                0.94223,                0.94745,                0.96537,                0.69232,                 1.0319,                0.55587,                 1.0759,             9.5615e-05,             9.5615e-05,             9.5615e-05
                    163,                0.77631,                0.56514,                0.95223,                0.94098,                0.94898,                0.96796,                  0.696,                 1.0259,                0.55098,                 1.0746,             9.4942e-05,             9.4942e-05,             9.4942e-05
                    164,                0.77738,                0.56771,                0.95364,                0.94457,                0.94188,                 0.9658,                0.69388,                 1.0257,                0.55966,                 1.0798,             9.4268e-05,             9.4268e-05,             9.4268e-05
                    165,                0.78014,                0.57188,                 0.9617,                0.94843,                0.94089,                0.96581,                0.69593,                 1.0175,                 0.5565,                 1.0692,             9.3595e-05,             9.3595e-05,             9.3595e-05
                    166,                0.77852,                0.56502,                0.95299,                0.94379,                0.94073,                0.96672,                 0.6959,                 1.0205,                0.55419,                 1.0701,             9.2922e-05,             9.2922e-05,             9.2922e-05
                    167,                0.78482,                0.57465,                0.95509,                0.94005,                 0.9436,                0.96623,                0.69288,                  1.025,                0.56054,                 1.0803,             9.2249e-05,             9.2249e-05,             9.2249e-05
                    168,                0.77169,                0.56494,                0.95369,                0.94585,                0.94611,                0.96838,                0.69708,                 1.0162,                 0.5467,                 1.0763,             9.1576e-05,             9.1576e-05,             9.1576e-05
                    169,                0.77692,                0.57178,                0.95864,                0.94742,                0.93785,                0.96639,                0.69332,                 1.0234,                0.54861,                 1.0779,             9.0902e-05,             9.0902e-05,             9.0902e-05
                    170,                0.77816,                 0.5692,                0.95709,                0.94998,                0.94339,                0.96758,                0.69562,                 1.0228,                0.55135,                 1.0744,             9.0229e-05,             9.0229e-05,             9.0229e-05
                    171,                0.78974,                0.57729,                0.95406,                 0.9411,                0.94857,                0.96814,                0.69549,                 1.0265,                0.55344,                 1.0798,             8.9556e-05,             8.9556e-05,             8.9556e-05
                    172,                 0.7661,                0.55834,                0.94602,                0.94681,                0.94076,                0.96826,                0.69629,                 1.0174,                0.55274,                 1.0748,             8.8883e-05,             8.8883e-05,             8.8883e-05
                    173,                0.78629,                0.57874,                 0.9581,                0.94978,                0.94097,                0.96856,                0.69773,                 1.0183,                0.55256,                 1.0735,              8.821e-05,              8.821e-05,              8.821e-05
                    174,                0.76858,                0.56166,                0.94663,                 0.9481,                0.93933,                0.97003,                0.69668,                 1.0238,                0.55345,                  1.076,             8.7536e-05,             8.7536e-05,             8.7536e-05
                    175,                0.76461,                0.55938,                0.95004,                   0.95,                0.94369,                0.96866,                 0.6959,                 1.0286,                0.55169,                 1.0763,             8.6863e-05,             8.6863e-05,             8.6863e-05
                    176,                0.77107,                0.56112,                0.95725,                0.94815,                0.94458,                0.96728,                0.69169,                 1.0306,                0.55392,                  1.079,              8.619e-05,              8.619e-05,              8.619e-05
                    177,                0.77341,                0.56206,                 0.9525,                0.94137,                0.94453,                0.96719,                0.69377,                 1.0258,                0.55123,                 1.0766,             8.5517e-05,             8.5517e-05,             8.5517e-05
                    178,                0.76776,                0.55644,                0.94908,                0.94646,                0.93841,                0.96454,                0.69281,                 1.0247,                0.54925,                 1.0789,             8.4844e-05,             8.4844e-05,             8.4844e-05
                    179,                0.76696,                0.55605,                0.95061,                0.94294,                0.94243,                0.96773,                 0.6962,                 1.0204,                0.55122,                 1.0739,              8.417e-05,              8.417e-05,              8.417e-05
                    180,                0.77071,                0.56063,                0.95847,                0.94616,                0.94955,                0.96957,                0.69791,                 1.0167,                0.54848,                 1.0685,             8.3497e-05,             8.3497e-05,             8.3497e-05
                    181,                0.76501,                0.55589,                0.95245,                0.94643,                0.94336,                0.96649,                0.69311,                 1.0222,                0.55291,                  1.079,             8.2824e-05,             8.2824e-05,             8.2824e-05
                    182,                0.76116,                0.54842,                 0.9466,                0.94264,                  0.949,                0.96569,                0.69213,                  1.027,                0.55267,                 1.0811,             8.2151e-05,             8.2151e-05,             8.2151e-05
                    183,                0.77227,                0.55621,                0.95391,                0.94311,                 0.9512,                0.96685,                0.69566,                 1.0245,                0.55311,                   1.08,             8.1478e-05,             8.1478e-05,             8.1478e-05
                    184,                0.76547,                0.55927,                0.94948,                0.95264,                0.94478,                0.96748,                0.69566,                 1.0228,                0.55252,                 1.0813,             8.0804e-05,             8.0804e-05,             8.0804e-05
                    185,                0.76448,                0.54801,                0.94974,                0.94304,                0.94601,                0.96792,                0.69349,                 1.0188,                0.54803,                 1.0771,             8.0131e-05,             8.0131e-05,             8.0131e-05
                    186,                0.75955,                0.54775,                0.94481,                0.93643,                0.94617,                0.96756,                 0.6937,                 1.0262,                0.54922,                 1.0819,             7.9458e-05,             7.9458e-05,             7.9458e-05
                    187,                0.77517,                 0.5617,                0.95807,                0.94277,                0.94878,                0.96818,                0.69419,                 1.0291,                0.55314,                 1.0814,             7.8785e-05,             7.8785e-05,             7.8785e-05
                    188,                0.76633,                0.56083,                0.94768,                0.95232,                0.94049,                0.96518,                0.69128,                 1.0268,                0.55516,                 1.0782,             7.8112e-05,             7.8112e-05,             7.8112e-05
                    189,                0.77194,                0.55734,                0.94952,                0.94771,                0.94246,                0.96734,                0.69561,                 1.0305,                0.55174,                 1.0758,             7.7438e-05,             7.7438e-05,             7.7438e-05
                    190,                0.76422,                0.55125,                0.95478,                0.94933,                0.94053,                0.96649,                0.69435,                  1.032,                0.55387,                 1.0799,             7.6765e-05,             7.6765e-05,             7.6765e-05
                    191,                0.76251,                0.54789,                0.95173,                0.94662,                 0.9443,                0.96649,                0.69579,                 1.0198,                 0.5508,                 1.0761,             7.6092e-05,             7.6092e-05,             7.6092e-05
                    192,                 0.7621,                0.54723,                0.94903,                0.95038,                0.94357,                0.96612,                 0.6936,                 1.0231,                0.54883,                 1.0762,             7.5419e-05,             7.5419e-05,             7.5419e-05
                    193,                0.76406,                0.54899,                0.94614,                0.94519,                0.94646,                0.96488,                0.69376,                 1.0251,                0.54778,                 1.0758,             7.4746e-05,             7.4746e-05,             7.4746e-05
                    194,                0.76253,                0.54943,                0.95123,                0.94586,                0.94136,                0.96767,                0.69559,                  1.024,                0.54935,                 1.0769,             7.4072e-05,             7.4072e-05,             7.4072e-05
                    195,                0.75607,                0.54085,                0.94764,                0.94812,                 0.9443,                0.96769,                0.69752,                  1.025,                0.54512,                 1.0809,             7.3399e-05,             7.3399e-05,             7.3399e-05
                    196,                0.75352,                0.54007,                0.94503,                0.95116,                0.94303,                0.96516,                0.69199,                 1.0367,                 0.5482,                 1.0863,             7.2726e-05,             7.2726e-05,             7.2726e-05
                    197,                0.75198,                0.54494,                  0.949,                0.94221,                0.94275,                0.96729,                0.69353,                 1.0292,                0.55158,                 1.0868,             7.2053e-05,             7.2053e-05,             7.2053e-05
                    198,                0.75757,                0.53939,                0.94908,                0.95286,                0.94161,                0.96833,                0.69564,                 1.0197,                0.54419,                 1.0775,              7.138e-05,              7.138e-05,              7.138e-05
                    199,                0.75584,                 0.5411,                0.94503,                0.95273,                0.94033,                0.96721,                0.69496,                 1.0238,                0.54528,                 1.0799,             7.0706e-05,             7.0706e-05,             7.0706e-05
                    200,                0.75513,                0.54267,                0.94094,                0.94973,                0.94314,                0.96706,                0.69527,                 1.0235,                  0.546,                 1.0821,             7.0033e-05,             7.0033e-05,             7.0033e-05
                    201,                0.74325,                0.53042,                 0.9468,                0.95078,                 0.9411,                0.96841,                0.69487,                 1.0274,                0.54451,                 1.0839,              6.936e-05,              6.936e-05,              6.936e-05
                    202,                0.74588,                0.53896,                 0.9482,                0.94758,                0.94558,                0.96933,                0.69697,                 1.0302,                0.54234,                 1.0807,             6.8687e-05,             6.8687e-05,             6.8687e-05
                    203,                0.74054,                0.53434,                0.94135,                0.95328,                0.94105,                0.96816,                0.69538,                 1.0213,                0.53935,                 1.0781,             6.8014e-05,             6.8014e-05,             6.8014e-05
                    204,                0.75145,                0.53647,                0.94792,                0.95013,                0.94759,                0.96762,                0.69415,                 1.0246,                0.54634,                 1.0814,              6.734e-05,              6.734e-05,              6.734e-05
                    205,                0.75214,                0.53647,                0.94709,                0.94964,                0.95076,                0.96752,                0.69851,                 1.0203,                 0.5405,                 1.0804,             6.6667e-05,             6.6667e-05,             6.6667e-05
                    206,                0.74348,                0.52952,                 0.9439,                0.95216,                0.94701,                0.96856,                0.69827,                 1.0185,                0.53692,                 1.0788,             6.5994e-05,             6.5994e-05,             6.5994e-05
                    207,                0.74501,                0.53108,                0.94064,                0.95799,                0.94606,                0.96956,                0.69702,                 1.0209,                0.53761,                 1.0843,             6.5321e-05,             6.5321e-05,             6.5321e-05
                    208,                0.76224,                0.53605,                 0.9496,                0.95179,                0.94681,                0.96835,                0.69736,                 1.0205,                 0.5441,                 1.0837,             6.4648e-05,             6.4648e-05,             6.4648e-05
                    209,                0.73981,                0.52713,                 0.9353,                0.95047,                0.94775,                0.96729,                0.69837,                 1.0201,                0.53936,                 1.0791,             6.3974e-05,             6.3974e-05,             6.3974e-05
                    210,                0.73442,                0.52526,                0.93994,                0.95588,                0.94475,                0.96665,                0.69909,                 1.0172,                0.53157,                 1.0778,             6.3301e-05,             6.3301e-05,             6.3301e-05
                    211,                0.74653,                0.53106,                0.94741,                  0.957,                0.94305,                0.96736,                0.69883,                 1.0204,                0.53615,                 1.0808,             6.2628e-05,             6.2628e-05,             6.2628e-05
                    212,                 0.7445,                0.53273,                0.94196,                0.95673,                0.93878,                0.96689,                0.69608,                 1.0277,                0.54473,                  1.082,             6.1955e-05,             6.1955e-05,             6.1955e-05
                    213,                0.74529,                0.53302,                 0.9358,                 0.9545,                0.94017,                 0.9682,                0.69767,                 1.0206,                0.53982,                 1.0821,             6.1282e-05,             6.1282e-05,             6.1282e-05
                    214,                0.73485,                0.52799,                0.94332,                0.94996,                0.94063,                0.96626,                0.69783,                 1.0172,                0.54039,                 1.0794,             6.0608e-05,             6.0608e-05,             6.0608e-05
                    215,                0.74965,                0.53958,                0.94273,                0.94509,                0.95019,                0.96694,                0.69669,                 1.0187,                 0.5398,                 1.0803,             5.9935e-05,             5.9935e-05,             5.9935e-05
                    216,                0.74084,                0.53299,                 0.9408,                0.94757,                0.93911,                0.96836,                0.69892,                 1.0162,                0.53752,                 1.0792,             5.9262e-05,             5.9262e-05,             5.9262e-05
                    217,                0.74301,                0.52882,                0.94259,                0.94782,                0.94666,                0.96635,                0.69783,                 1.0171,                0.53759,                 1.0777,             5.8589e-05,             5.8589e-05,             5.8589e-05
                    218,                0.75129,                0.53653,                  0.938,                0.94732,                 0.9415,                0.96696,                0.69811,                 1.0194,                0.54148,                 1.0807,             5.7916e-05,             5.7916e-05,             5.7916e-05
                    219,                0.73941,                0.52517,                 0.9418,                0.94846,                0.94722,                0.96735,                 0.6987,                 1.0169,                 0.5386,                 1.0779,             5.7242e-05,             5.7242e-05,             5.7242e-05
                    220,                0.73827,                 0.5267,                0.94319,                0.94579,                0.94861,                0.96738,                0.69694,                 1.0192,                0.53715,                 1.0793,             5.6569e-05,             5.6569e-05,             5.6569e-05
                    221,                0.74314,                0.52117,                0.94286,                0.94933,                0.94835,                 0.9678,                0.69969,                 1.0155,                0.53333,                 1.0802,             5.5896e-05,             5.5896e-05,             5.5896e-05
                    222,                0.74335,                0.52962,                0.94236,                0.94505,                0.95045,                0.96665,                0.69469,                 1.0178,                0.53593,                 1.0769,             5.5223e-05,             5.5223e-05,             5.5223e-05
                    223,                0.73595,                0.52725,                0.94846,                0.94181,                0.95164,                0.96752,                0.69576,                 1.0206,                0.53795,                 1.0842,              5.455e-05,              5.455e-05,              5.455e-05
                    224,                0.73505,                0.52661,                0.93626,                0.94742,                0.94186,                 0.9672,                0.69699,                 1.0211,                0.53968,                 1.0824,             5.3876e-05,             5.3876e-05,             5.3876e-05
                    225,                 0.7416,                0.52249,                 0.9408,                 0.9483,                0.94464,                0.96683,                0.69441,                 1.0235,                0.53919,                 1.0818,             5.3203e-05,             5.3203e-05,             5.3203e-05
                    226,                0.74603,                0.52275,                0.94272,                0.94383,                0.94489,                0.96618,                0.69415,                 1.0251,                  0.541,                 1.0833,              5.253e-05,              5.253e-05,              5.253e-05
                    227,                0.74187,                0.52518,                0.94012,                0.95135,                0.94269,                0.96891,                0.69918,                 1.0163,                0.53621,                 1.0771,             5.1857e-05,             5.1857e-05,             5.1857e-05
                    228,                0.74294,                0.52703,                 0.9423,                0.94935,                 0.9494,                0.96883,                0.69668,                 1.0179,                0.53516,                 1.0793,             5.1184e-05,             5.1184e-05,             5.1184e-05
                    229,                0.74201,                0.52828,                0.93578,                0.95202,                0.94901,                0.96897,                0.69833,                 1.0209,                0.53635,                 1.0802,              5.051e-05,              5.051e-05,              5.051e-05
                    230,                0.74718,                0.52737,                0.94127,                0.95091,                0.94554,                0.96713,                 0.6959,                 1.0244,                 0.5396,                 1.0826,             4.9837e-05,             4.9837e-05,             4.9837e-05
                    231,                0.73966,                0.52158,                0.93834,                0.94734,                0.95338,                0.96893,                0.69847,                 1.0188,                0.53624,                 1.0798,             4.9164e-05,             4.9164e-05,             4.9164e-05
                    232,                0.73856,                0.52399,                0.94152,                0.95331,                0.94768,                0.96941,                0.70185,                 1.0102,                0.53217,                 1.0757,             4.8491e-05,             4.8491e-05,             4.8491e-05
                    233,                0.74042,                0.52167,                0.93986,                0.95125,                0.94603,                0.96767,                0.69879,                 1.0181,                0.53259,                 1.0755,             4.7818e-05,             4.7818e-05,             4.7818e-05
                    234,                0.73503,                0.51531,                0.93771,                0.94811,                0.94912,                0.96951,                0.69974,                 1.0155,                0.53227,                 1.0758,             4.7144e-05,             4.7144e-05,             4.7144e-05
                    235,                0.73629,                0.51946,                0.93549,                0.94284,                0.95185,                0.96703,                0.69747,                 1.0147,                0.53334,                  1.076,             4.6471e-05,             4.6471e-05,             4.6471e-05
                    236,                0.73203,                0.52115,                0.93658,                0.95319,                0.94759,                0.96834,                0.69766,                 1.0207,                0.53424,                  1.079,             4.5798e-05,             4.5798e-05,             4.5798e-05
                    237,                0.73817,                0.51883,                0.93952,                0.94455,                0.95374,                0.96769,                 0.6969,                 1.0234,                0.53673,                 1.0815,             4.5125e-05,             4.5125e-05,             4.5125e-05
                    238,                0.74821,                 0.5232,                0.94676,                0.94873,                0.94604,                0.96823,                0.69755,                 1.0175,                0.53673,                 1.0811,             4.4452e-05,             4.4452e-05,             4.4452e-05
                    239,                0.71755,                0.50918,                0.93279,                0.94924,                0.94671,                0.96773,                0.69821,                 1.0152,                0.53439,                 1.0773,             4.3778e-05,             4.3778e-05,             4.3778e-05
                    240,                 0.7264,                0.51447,                0.93946,                  0.952,                0.94718,                 0.9692,                0.69751,                 1.0157,                0.53696,                 1.0802,             4.3105e-05,             4.3105e-05,             4.3105e-05
                    241,                0.73675,                0.51541,                0.93589,                0.95508,                 0.9457,                0.96907,                0.69846,                 1.0175,                0.53284,                 1.0795,             4.2432e-05,             4.2432e-05,             4.2432e-05
                    242,                0.72459,                0.50956,                0.93525,                0.95656,                0.94545,                0.97047,                0.69823,                 1.0195,                0.53173,                 1.0816,             4.1759e-05,             4.1759e-05,             4.1759e-05
                    243,                0.73604,                0.51454,                0.93738,                0.95563,                0.94577,                0.96874,                0.69767,                 1.0233,                0.53192,                 1.0805,             4.1086e-05,             4.1086e-05,             4.1086e-05
                    244,                 0.7303,                0.51403,                0.93817,                0.95068,                0.94624,                0.96778,                0.69956,                 1.0192,                 0.5337,                 1.0794,             4.0412e-05,             4.0412e-05,             4.0412e-05
                    245,                 0.7276,                0.51303,                0.93912,                0.95001,                0.94823,                0.96903,                0.69974,                 1.0147,                0.53415,                 1.0773,             3.9739e-05,             3.9739e-05,             3.9739e-05
                    246,                0.73528,                0.51459,                0.93919,                0.94961,                0.94792,                0.96879,                0.69817,                 1.0197,                0.53341,                   1.08,             3.9066e-05,             3.9066e-05,             3.9066e-05
                    247,                0.74127,                0.51814,                0.93922,                0.94748,                 0.9505,                0.96787,                0.69623,                 1.0192,                0.53434,                 1.0822,             3.8393e-05,             3.8393e-05,             3.8393e-05
                    248,                0.72702,                0.50913,                0.93836,                0.94704,                  0.948,                0.96862,                0.69732,                 1.0196,                0.53399,                 1.0809,              3.772e-05,              3.772e-05,              3.772e-05
                    249,                0.72039,                0.50499,                0.93177,                0.93894,                0.94682,                0.96839,                0.69822,                 1.0186,                0.53752,                 1.0823,             3.7046e-05,             3.7046e-05,             3.7046e-05
                    250,                0.71992,                0.50518,                0.93147,                0.94419,                 0.9477,                0.96861,                0.69766,                 1.0249,                0.53459,                 1.0871,             3.6373e-05,             3.6373e-05,             3.6373e-05
                    251,                0.72479,                0.50874,                0.93767,                0.94683,                0.94822,                 0.9691,                 0.6986,                 1.0178,                0.53129,                 1.0857,               3.57e-05,               3.57e-05,               3.57e-05
                    252,                0.72946,                0.51344,                0.94198,                0.95297,                0.94154,                0.96909,                0.69892,                 1.0162,                0.53189,                 1.0821,             3.5027e-05,             3.5027e-05,             3.5027e-05
                    253,                0.72505,                0.50889,                0.93711,                0.95204,                0.94723,                0.96833,                0.69889,                 1.0142,                0.53139,                 1.0788,             3.4354e-05,             3.4354e-05,             3.4354e-05
                    254,                0.73428,                0.51813,                0.93503,                0.95339,                 0.9468,                0.96843,                0.69818,                 1.0213,                 0.5354,                 1.0838,              3.368e-05,              3.368e-05,              3.368e-05
                    255,                0.72692,                 0.5131,                 0.9371,                0.95145,                0.94835,                 0.9679,                0.69659,                 1.0204,                0.52839,                 1.0807,             3.3007e-05,             3.3007e-05,             3.3007e-05
                    256,                0.72218,                0.50531,                0.93692,                 0.9541,                0.94873,                0.97139,                0.69965,                 1.0185,                0.52945,                 1.0791,             3.2334e-05,             3.2334e-05,             3.2334e-05
                    257,                0.73367,                0.51648,                0.93628,                  0.953,                0.94808,                0.96882,                0.69728,                 1.0188,                0.53128,                 1.0804,             3.1661e-05,             3.1661e-05,             3.1661e-05
                    258,                0.72631,                0.50943,                0.93948,                0.95503,                0.95056,                0.96997,                0.69853,                 1.0194,                0.53084,                 1.0798,             3.0988e-05,             3.0988e-05,             3.0988e-05
                    259,                0.72882,                0.51624,                0.93791,                0.95301,                0.95161,                0.96775,                0.69733,                  1.017,                 0.5312,                 1.0801,             3.0314e-05,             3.0314e-05,             3.0314e-05
                    260,                0.71553,                0.50298,                0.93228,                0.95101,                0.95268,                0.96969,                0.69952,                 1.0182,                0.53147,                 1.0822,             2.9641e-05,             2.9641e-05,             2.9641e-05
                    261,                0.71732,                0.50249,                0.93443,                  0.955,                0.95095,                0.96951,                 0.6995,                 1.0173,                0.53057,                 1.0811,             2.8968e-05,             2.8968e-05,             2.8968e-05
                    262,                0.71881,                0.50717,                0.93023,                 0.9562,                0.94793,                0.96928,                0.69889,                 1.0188,                0.53111,                 1.0819,             2.8295e-05,             2.8295e-05,             2.8295e-05
                    263,                0.72173,                0.50261,                0.93691,                0.95548,                0.94815,                0.96891,                0.69901,                 1.0189,                0.52936,                  1.082,             2.7622e-05,             2.7622e-05,             2.7622e-05
                    264,                0.72549,                0.50844,                0.93585,                0.95604,                0.94396,                0.96878,                0.69722,                 1.0229,                0.53207,                 1.0843,             2.6948e-05,             2.6948e-05,             2.6948e-05
                    265,                0.71604,                0.50172,                0.93233,                0.95182,                0.94853,                0.96897,                 0.6977,                 1.0239,                0.53307,                 1.0836,             2.6275e-05,             2.6275e-05,             2.6275e-05
                    266,                0.71422,                0.50715,                0.93264,                0.95393,                 0.9482,                0.96972,                 0.6983,                 1.0214,                0.53171,                 1.0851,             2.5602e-05,             2.5602e-05,             2.5602e-05
                    267,                0.71744,                0.50284,                 0.9366,                0.95149,                0.95043,                 0.9693,                0.69969,                 1.0198,                0.53154,                 1.0854,             2.4929e-05,             2.4929e-05,             2.4929e-05
                    268,                0.72987,                0.50629,                0.93371,                0.94965,                  0.952,                0.96894,                0.69671,                 1.0244,                0.53282,                 1.0862,             2.4256e-05,             2.4256e-05,             2.4256e-05
                    269,                0.72341,                0.50515,                0.93518,                0.95278,                0.94889,                0.96948,                 0.6989,                 1.0166,                0.52976,                 1.0823,             2.3582e-05,             2.3582e-05,             2.3582e-05
                    270,                0.71698,                 0.4987,                0.92927,                0.95372,                0.94935,                0.97103,                0.70039,                 1.0163,                0.52847,                 1.0806,             2.2909e-05,             2.2909e-05,             2.2909e-05
                    271,                0.71715,                0.50609,                0.92924,                0.95333,                0.95011,                0.97066,                0.70125,                 1.0175,                0.52872,                   1.08,             2.2236e-05,             2.2236e-05,             2.2236e-05
                    272,                0.71898,                 0.5062,                0.93199,                0.95603,                0.95051,                0.97053,                0.69967,                 1.0187,                0.52777,                 1.0804,             2.1563e-05,             2.1563e-05,             2.1563e-05
                    273,                0.72357,                0.50285,                0.93096,                0.95503,                0.94948,                0.97074,                0.70019,                  1.014,                0.52751,                 1.0794,              2.089e-05,              2.089e-05,              2.089e-05
                    274,                0.71715,                0.49791,                0.93159,                0.95419,                0.94687,                0.97058,                0.70204,                 1.0175,                0.52579,                 1.0806,             2.0216e-05,             2.0216e-05,             2.0216e-05
                    275,                0.72015,                0.50673,                0.93283,                0.95088,                0.94848,                0.97074,                0.70012,                 1.0189,                0.52684,                 1.0821,             1.9543e-05,             1.9543e-05,             1.9543e-05
                    276,                0.70574,                0.50019,                 0.9325,                0.95165,                0.94853,                0.96994,                0.69998,                 1.0176,                0.52507,                 1.0831,              1.887e-05,              1.887e-05,              1.887e-05
                    277,                0.71519,                0.50376,                0.92944,                0.95403,                0.94629,                0.96997,                0.69866,                 1.0206,                0.52685,                 1.0863,             1.8197e-05,             1.8197e-05,             1.8197e-05
                    278,                0.71932,                0.50503,                0.93062,                0.95049,                0.94809,                0.97001,                0.69969,                 1.0204,                0.52869,                 1.0852,             1.7524e-05,             1.7524e-05,             1.7524e-05
                    279,                0.71939,                0.49865,                0.93173,                0.94962,                0.94813,                0.96856,                0.69932,                 1.0175,                0.52853,                  1.083,              1.685e-05,              1.685e-05,              1.685e-05
                    280,                0.70744,                0.49427,                0.92956,                0.95059,                0.95002,                0.96849,                 0.7013,                 1.0146,                0.52692,                 1.0817,             1.6177e-05,             1.6177e-05,             1.6177e-05
                    281,                0.71302,                 0.4987,                0.92816,                0.95047,                0.94745,                0.96822,                0.70004,                 1.0181,                0.52837,                 1.0834,             1.5504e-05,             1.5504e-05,             1.5504e-05
                    282,                0.71828,                0.50089,                0.93121,                0.95333,                0.94803,                0.96894,                0.69993,                 1.0199,                0.52633,                 1.0835,             1.4831e-05,             1.4831e-05,             1.4831e-05
                    283,                0.72534,                0.50357,                0.93394,                0.95256,                0.94862,                0.96924,                0.69977,                 1.0218,                 0.5264,                 1.0828,             1.4158e-05,             1.4158e-05,             1.4158e-05
                    284,                 0.7126,                0.49439,                0.93031,                0.95569,                 0.9443,                 0.9687,                0.70006,                 1.0203,                0.52973,                 1.0821,             1.3484e-05,             1.3484e-05,             1.3484e-05
                    285,                0.71158,                0.49396,                0.92885,                0.95466,                0.94376,                0.96918,                0.70087,                 1.0188,                 0.5285,                 1.0825,             1.2811e-05,             1.2811e-05,             1.2811e-05
                    286,                0.71651,                0.50555,                 0.9306,                0.95314,                0.94716,                0.96899,                0.69951,                 1.0186,                0.52978,                 1.0838,             1.2138e-05,             1.2138e-05,             1.2138e-05
                    287,                0.72546,                0.50829,                0.93335,                0.95179,                0.94864,                0.96816,                0.69888,                 1.0202,                0.52882,                  1.084,             1.1465e-05,             1.1465e-05,             1.1465e-05
                    288,                0.70523,                0.49544,                0.92517,                0.95122,                0.94903,                0.96821,                0.69984,                 1.0205,                0.52823,                 1.0836,             1.0792e-05,             1.0792e-05,             1.0792e-05
                    289,                0.72595,                0.50503,                0.93657,                0.95246,                0.94956,                0.96781,                0.69902,                 1.0199,                0.52772,                 1.0835,             1.0118e-05,             1.0118e-05,             1.0118e-05
                    290,                0.71332,                0.49748,                 0.9278,                0.94862,                0.95098,                0.96825,                0.69902,                 1.0214,                 0.5295,                 1.0847,             9.4452e-06,             9.4452e-06,             9.4452e-06
                    291,                0.65967,                0.44917,                0.91958,                0.95227,                0.94437,                0.96888,                0.69868,                 1.0204,                0.53026,                 1.0874,              8.772e-06,              8.772e-06,              8.772e-06
                    292,                0.65679,                 0.4469,                0.91968,                0.95509,                0.94129,                 0.9691,                0.69696,                 1.0206,                0.53069,                 1.0889,             8.0988e-06,             8.0988e-06,             8.0988e-06
                    293,                0.65995,                0.44836,                0.91604,                0.95435,                0.94296,                0.96926,                0.69775,                 1.0195,                0.53149,                  1.089,             7.4256e-06,             7.4256e-06,             7.4256e-06
                    294,                0.65708,                 0.4473,                0.91904,                0.95246,                0.94394,                0.96873,                0.69821,                 1.0199,                0.52997,                 1.0898,             6.7524e-06,             6.7524e-06,             6.7524e-06
                    295,                0.65994,                0.44608,                0.91252,                0.95215,                0.94382,                 0.9693,                0.69886,                 1.0194,                0.52935,                  1.089,             6.0792e-06,             6.0792e-06,             6.0792e-06
                    296,                 0.6589,                0.44738,                0.91542,                0.95352,                0.94367,                0.96933,                0.69777,                 1.0193,                0.52959,                 1.0891,              5.406e-06,              5.406e-06,              5.406e-06
                    297,                0.65572,                0.44123,                0.91631,                0.95366,                0.94302,                0.96927,                0.69805,                 1.0199,                0.53009,                 1.0884,             4.7328e-06,             4.7328e-06,             4.7328e-06
                    298,                0.65453,                0.44185,                0.91813,                0.94867,                0.94813,                0.96897,                0.69843,                 1.0204,                0.52974,                 1.0885,             4.0596e-06,             4.0596e-06,             4.0596e-06
                    299,                 0.6627,                0.44533,                0.91854,                0.95031,                0.94596,                0.96901,                 0.6985,                 1.0201,                0.53045,                 1.0888,             3.3864e-06,             3.3864e-06,             3.3864e-06
                    300,                0.65436,                 0.4407,                 0.9161,                0.95258,                 0.9448,                0.96904,                0.69822,                 1.0199,                0.53114,                 1.0888,             2.7132e-06,             2.7132e-06,             2.7132e-06
